title_id,title,excluded_oov,oov_test,test,train,val,total
16082,An aerial image. It shows: Public building that serves as courthouse.,0,0,2,10,1,13
16241,An aerial image. It shows: Quarry for sand extraction.,0,0,0,13,0,13
16252,An aerial image. It shows: Quarry used for extracting aggregate resources.,0,0,0,12,1,13
16493,An aerial image. It shows: Railway spur service line used for aggregate transportation.,0,0,2,8,3,13
16518,An aerial image. It shows: Railway track classified as B1.,0,0,2,10,1,13
16523,An aerial image. It shows: Railway track of class B1.,0,0,0,10,3,13
16590,An aerial image. It shows: Railway yard used for manifest purposes.,0,0,1,11,1,13
17171,An aerial image. It shows: Residential building with tiled roof.,0,0,0,13,0,13
17381,An aerial image. It shows: Residential road with asphalt surface that includes bridge.,0,0,0,13,0,13
17886,An aerial image. It shows: Retail building housing furniture shop.,0,0,1,9,3,13
18091,An aerial image. It shows: Rising bollard is in place as barrier.,0,0,2,10,1,13
18093,An aerial image. It shows: Rising bollard serving as barrier.,0,0,0,11,2,13
18139,An aerial image. It shows: Road made of pebblestone meant for service vehicles.,0,0,0,10,3,13
18387,An aerial image. It shows: Ruined pier made by man.,0,0,1,10,2,13
18625,An aerial image. It shows: School building with hipped roof.,0,0,0,11,2,13
18985,"An aerial image. It shows: Secondary road with asphalt surface, equipped with cycle lane on both sides.",0,0,2,11,0,13
19059,An aerial image. It shows: Secondary road with asphalt surface. It has trolley wires for electric trolleys.,0,0,1,12,0,13
19350,An aerial image. It shows: Secondary road with track for cycling on the left side.,0,0,0,13,0,13
19367,An aerial image. It shows: Section of hospital building.,0,0,0,9,4,13
19429,An aerial image. It shows: Semidetached house with gabled tile roof.,0,0,0,13,0,13
19769,An aerial image. It shows: Service road with separate sidewalk.,0,0,1,11,1,13
19778,"An aerial image. It shows: Service road with smooth grade 1 tracktype, resembling golf cart path.",0,0,2,9,2,13
20086,An aerial image. It shows: Sidewalk with public transport platform.,0,0,0,12,1,13
20151,An aerial image. It shows: Single narrow-gauge railway track in service yard.,0,0,0,13,0,13
20447,An aerial image. It shows: Solar photovoltaic panel generator on roof of building.,0,0,0,11,2,13
20466,An aerial image. It shows: Solar photovoltaic power plant enclosed by fence. It generates electricity.,0,0,3,7,3,13
20711,An aerial image. It shows: Sports centre specializing in baseball.,0,0,1,11,1,13
21004,An aerial image. It shows: Stone steps forming road.,0,0,1,12,0,13
21006,An aerial image. It shows: Stone steps on the road.,0,0,0,12,1,13
21127,An aerial image. It shows: Street-side parallel parking available at this location.,0,0,0,13,0,13
21187,"An aerial image. It shows: Substation designed for power generation, enclosed by fence.",0,0,0,11,2,13
21466,An aerial image. It shows: Telephone amenity.,0,0,1,12,0,13
21916,An aerial image. It shows: Tertiary road with asphalt surface. The road has designated cycle lane on the left.,0,0,2,10,1,13
22460,An aerial image. It shows: Track designed for horse racing in leisure land setting.,0,0,1,11,1,13
22912,An aerial image. It shows: Trading shop located within building.,0,0,2,11,0,13
23121,An aerial image. It shows: Tree with mixed leaves.,0,0,0,13,0,13
23744,An aerial image. It shows: Uncontrolled crossing.,0,0,1,11,1,13
24207,"An aerial image. It shows: Urban tree with broadleaved, deciduous leaves.",0,0,1,8,4,13
24375,An aerial image. It shows: View of supermarket building.,0,0,3,8,2,13
24715,An aerial image. It shows: Well-maintained grade1 path in golf course.,0,0,0,13,0,13
24755,An aerial image. It shows: Well-maintained path designated for golf carts.,0,0,0,7,6,13
24766,An aerial image. It shows: Well-maintained path used for golfing.,0,0,0,13,0,13
25013,An aerial image. It shows: Wind-powered generator.,0,0,0,13,0,13
25025,An aerial image. It shows: Wire fence is in place.,0,0,1,11,1,13
25151,An aerial image. It shows: Zebra crossing on asphalt cycleway.,0,0,1,12,0,13
25196,An aerial image. It shows: Zebra crossing with traffic signals and pedestrian island.,0,0,1,12,0,13
307,An aerial image. It shows: Aerial marker supported by pole.,0,0,0,10,2,12
321,An aerial image. It shows: Agricultural area characterized by evergreen needle-leaved trees.,0,0,0,12,0,12
481,An aerial image. It shows: Ambulance station building.,0,0,2,9,1,12
604,An aerial image. It shows: Apartments building with gambrel roof.,0,0,2,10,0,12
618,An aerial image. It shows: Apartments building with pyramidal roof.,0,0,3,9,0,12
858,An aerial image. It shows: Asphalt cycle track.,0,0,0,11,1,12
1029,An aerial image. It shows: Asphalt footway with crossing equipped with traffic signals.,0,0,0,12,0,12
1080,An aerial image. It shows: Asphalt footway with tunnel.,0,0,0,10,2,12
1087,An aerial image. It shows: Asphalt footway with uncontrolled crossing. The crossing has lines markings.,0,0,1,8,3,12
1143,An aerial image. It shows: Asphalt motorway link with Diverging Diamond Interchange (DDI) junction.,0,0,0,11,1,12
1230,An aerial image. It shows: Asphalt path that serves as road and golf path.,0,0,0,12,0,12
1623,"An aerial image. It shows: Asphalt runway with displaced threshold, typically found at airport.",0,0,2,10,0,12
1695,An aerial image. It shows: Asphalt sidewalk along cycleway.,0,0,0,11,1,12
1753,An aerial image. It shows: Asphalt surface on bridge.,0,0,2,9,1,12
2073,An aerial image. It shows: Barn with gabled roof.,0,0,0,10,2,12
2361,An aerial image. It shows: Beige house with gabled roof covered in orange-red roof tiles. The roof is oriented across the building.,0,0,0,12,0,12
2364,"An aerial image. It shows: Beige house with gabled roof covered in roof tiles. The roof orientation is across, and its color is orange-red.",0,0,0,12,0,12
2427,An aerial image. It shows: Bicycle parking area with racks.,0,0,1,11,0,12
2484,An aerial image. It shows: Bird hide located in leisure land area.,0,0,0,9,3,12
2536,An aerial image. It shows: Boardwalk path crossing over the road.,0,0,0,11,1,12
2667,An aerial image. It shows: Bridge for railway spur.,0,0,1,11,0,12
2890,An aerial image. It shows: Bridge with asphalt surface over primary highway. There is designated cycle lane on the bridge.,0,0,2,9,1,12
2902,"An aerial image. It shows: Bridge with asphalt surface, part of trunk expressway.",0,0,0,12,0,12
3271,An aerial image. It shows: Building serving as veterinary clinic.,0,0,2,9,1,12
3429,An aerial image. It shows: Building used as sawmill.,0,0,3,7,2,12
4094,An aerial image. It shows: Bus station.,0,0,2,8,2,12
4294,An aerial image. It shows: Car shop within retail area.,0,0,1,9,2,12
4325,An aerial image. It shows: Caravan site with sanitary dump station available.,0,0,3,8,1,12
4327,An aerial image. It shows: Caravan site with sanitary dump station.,0,0,0,12,0,12
4534,An aerial image. It shows: City wall in the picture.,0,0,1,8,3,12
4827,An aerial image. It shows: Commercial building housing healthcare clinic.,0,0,2,9,1,12
5112,An aerial image. It shows: Communications tower of type communication.,0,0,0,10,2,12
5468,An aerial image. It shows: Concrete track with grade 1 tracktype.,0,0,2,10,0,12
5487,An aerial image. It shows: Concrete wall barrier.,0,0,1,9,2,12
5585,An aerial image. It shows: Country store within building.,0,0,2,9,1,12
5719,An aerial image. It shows: Crossing on asphalt path.,0,0,1,11,0,12
5781,An aerial image. It shows: Crossing with marked traffic signals.,0,0,0,11,1,12
6046,An aerial image. It shows: Deciduous woodland area.,0,0,5,7,0,12
6072,An aerial image. It shows: Department store building. It is part of larger structure.,0,0,2,9,1,12
6649,An aerial image. It shows: Downhill skiing track.,0,0,2,9,1,12
6967,An aerial image. It shows: Enclosure in the zoo.,0,0,0,11,1,12
6992,An aerial image. It shows: Equestrian pitch surrounded by fence.,0,0,1,9,2,12
7001,An aerial image. It shows: Equestrian pitch with sand surface.,0,0,0,11,1,12
7011,An aerial image. It shows: Equestrian sports pitch with sandy surface for leisure land activities.,0,0,1,6,5,12
7021,An aerial image. It shows: Event venue building.,0,0,3,8,1,12
7302,An aerial image. It shows: Fast food restaurant located in building.,0,0,0,12,0,12
7720,An aerial image. It shows: Footway bridge with concrete surface.,0,0,1,10,1,12
7748,An aerial image. It shows: Footway covered with grass pavers.,0,0,1,11,0,12
7774,An aerial image. It shows: Footway crossing with uncontrolled zebra markings.,0,0,2,10,0,12
8029,An aerial image. It shows: Footway with marked crossing. The surface is asphalt.,0,0,1,10,1,12
8222,An aerial image. It shows: Gabled apartments building with roof tiles.,0,0,0,6,6,12
8531,An aerial image. It shows: Garages as the designated land use.,0,0,2,8,2,12
8605,An aerial image. It shows: Gas-powered generator of the combined cycle type.,0,0,2,6,4,12
8727,"An aerial image. It shows: Golf fairway on grass landuse, perfect for game of golf.",0,0,2,8,2,12
8730,An aerial image. It shows: Golf fairway on grassy land designated for golfing activities.,0,0,1,10,1,12
8818,An aerial image. It shows: Government office related to transportation.,0,0,1,10,1,12
9132,An aerial image. It shows: Grassy pitch designated for softball leisure sports.,0,0,1,10,1,12
10135,An aerial image. It shows: Hotel building that serves as motel for tourists.,0,0,2,8,2,12
10139,An aerial image. It shows: Hotel building with flat roof.,0,0,1,10,1,12
10232,An aerial image. It shows: House with pitched roof.,0,0,0,12,0,12
10286,An aerial image. It shows: Ice rink in leisure land.,0,0,2,7,3,12
10932,An aerial image. It shows: Intermodal railway yard.,0,0,2,10,0,12
10960,An aerial image. It shows: Island covered with forest.,0,0,1,10,1,12
11139,An aerial image. It shows: Lacrosse pitch for leisure land activities.,0,0,1,10,1,12
11140,An aerial image. It shows: Lacrosse pitch for leisure land.,0,0,2,9,1,12
11206,An aerial image. It shows: Launch complex at the airport.,0,0,0,12,0,12
11216,An aerial image. It shows: Left road marking is visible in the image.,0,0,0,11,1,12
11249,An aerial image. It shows: Level crossing on the railway with lights and double half barrier.,0,0,1,8,3,12
11740,"An aerial image. It shows: Marked road crossing with central island, featuring clear markings.",0,0,4,8,0,12
11776,An aerial image. It shows: Marked zebra crossing with clear markings.,0,0,0,10,2,12
12022,An aerial image. It shows: Miniature railway situated in yard.,0,0,2,8,2,12
12191,An aerial image. It shows: Motocross raceway for off-road sports.,0,0,0,11,1,12
12200,An aerial image. It shows: Motocross raceway.,0,0,1,10,1,12
12245,An aerial image. It shows: Motorway bridge with asphalt surface. It is part of trunk highway.,0,0,1,9,2,12
12306,An aerial image. It shows: Motorway with asphalt surface and embankment.,0,0,3,8,1,12
12426,An aerial image. It shows: Multi-storey concrete parking building.,0,0,0,11,1,12
12636,An aerial image. It shows: Narrow-gauge railway with one track passing through yard.,0,0,0,12,0,12
12687,An aerial image. It shows: Natural reservoir of water.,0,0,2,9,1,12
13073,An aerial image. It shows: Outdoor industrial power substation with fence surrounding it.,0,0,0,11,1,12
13077,An aerial image. It shows: Outdoor industrial substation.,0,0,0,9,3,12
13156,An aerial image. It shows: Outdoor signal box located at the railway.,0,0,0,12,0,12
13197,"An aerial image. It shows: Outdoor swimming pool, which is inground, located on leisure land.",0,0,2,10,0,12
13409,An aerial image. It shows: Parking aisle with fine gravel surface.,0,0,0,10,2,12
13533,An aerial image. It shows: Parking area with compacted surface.,0,0,2,10,0,12
13769,An aerial image. It shows: Part of the building is dedicated to retail space.,0,0,0,10,2,12
14206,An aerial image. It shows: Paved cycleway.,0,0,0,12,0,12
14380,An aerial image. It shows: Paved tennis court on leisure land.,0,0,2,9,1,12
14589,An aerial image. It shows: Picnic site with BBQ amenities available.,0,0,2,9,1,12
15052,An aerial image. It shows: Playground with playful theme.,0,0,1,10,1,12
15180,An aerial image. It shows: Pond serving as water hazard on golf course. It is natural feature of the landscape.,0,0,2,9,1,12
15184,An aerial image. It shows: Pond surrounded by basin.,0,0,0,9,3,12
15255,An aerial image. It shows: Power line with three cables in bay configuration.,0,0,0,11,1,12
15337,An aerial image. It shows: Preserved narrow-gauge railway.,0,0,2,4,6,12
15363,An aerial image. It shows: Preserved railway line with rails.,0,0,1,11,0,12
15405,An aerial image. It shows: Preserved railway yard with rail tracks.,0,0,0,10,2,12
15429,An aerial image. It shows: Primary highway bridge with asphalt surface and designated cycle lane.,0,0,0,8,4,12
15587,An aerial image. It shows: Primary highway with asphalt surface and sidewalks on both sides.,0,0,1,9,2,12
15595,An aerial image. It shows: Primary highway with asphalt surface and trolley wires.,0,0,0,10,2,12
15908,An aerial image. It shows: Primary highway with separate sidewalks on both sides.,0,0,0,12,0,12
16012,An aerial image. It shows: Prison enclosed by fence.,0,0,3,9,0,12
16165,An aerial image. It shows: Public surveillance system is in place.,0,0,0,11,1,12
16217,An aerial image. It shows: Pyramidal-shaped roof of apartment building.,0,0,1,11,0,12
16239,An aerial image. It shows: Quarry extracting sand as natural resource.,0,0,1,8,3,12
16264,An aerial image. It shows: RV storage facility.,0,0,2,10,0,12
16415,An aerial image. It shows: Railway crossing with lights and diagonal stripes.,0,0,0,11,1,12
16479,An aerial image. It shows: Railway spur bridge.,0,0,1,10,1,12
16877,An aerial image. It shows: Reservoir used for sewage.,0,0,1,10,1,12
16889,An aerial image. It shows: Residential alley serving as service road.,0,0,0,12,0,12
16892,An aerial image. It shows: Residential alleyway.,0,0,0,12,0,12
17025,An aerial image. It shows: Residential building part of university campus.,0,0,2,10,0,12
17089,An aerial image. It shows: Residential building with gabled roof made of maroon roof tiles. The roof is oriented across the building.,0,0,0,12,0,12
17203,An aerial image. It shows: Residential neighbourhood consisting of single-family homes.,0,0,0,12,0,12
17246,An aerial image. It shows: Residential road lined with residential properties on both sides.,0,0,0,12,0,12
17768,An aerial image. It shows: Residential road with unpaved surface.,0,0,4,7,1,12
17951,An aerial image. It shows: Retail building that serves as country store.,0,0,2,7,3,12
18099,An aerial image. It shows: River flowing through the landscape.,0,0,1,10,1,12
18163,An aerial image. It shows: Road with sidewalk available for pedestrians.,0,0,0,0,12,12
18359,An aerial image. It shows: Row of broadleaved trees.,0,0,2,9,1,12
18465,An aerial image. It shows: Sand pitch for equestrian sport activities.,0,0,0,12,0,12
18471,An aerial image. It shows: Sand quarry.,0,0,2,10,0,12
18828,An aerial image. It shows: Secondary road crossing over beam bridge.,0,0,1,7,4,12
18860,An aerial image. It shows: Secondary road passing through tunnel.,0,0,0,11,1,12
19771,An aerial image. It shows: Service road with sett surface.,0,0,1,9,2,12
19773,An aerial image. It shows: Service road with sidewalk on the left.,0,0,0,12,0,12
19872,An aerial image. It shows: Shed building with gabled roof shape.,0,0,0,7,5,12
20089,An aerial image. It shows: Sidewalk with sett surface.,0,0,0,12,0,12
20185,An aerial image. It shows: Single-family residential neighbourhood.,0,0,0,12,0,12
20469,"An aerial image. It shows: Solar power generator consisting of small photovoltaic panels, generating electricity.",0,0,1,11,0,12
20525,An aerial image. It shows: Solar power plant with photovoltaic technology. The plant generates electricity and is surrounded by fence.,0,0,0,11,1,12
20526,An aerial image. It shows: Solar power plant with photovoltaic technology. The plant produces electricity and is surrounded by fence.,0,0,0,11,1,12
20938,An aerial image. It shows: Station for public transport and railway.,0,0,0,11,1,12
21122,An aerial image. It shows: Street side parking spaces with parallel orientation.,0,0,0,12,0,12
21132,An aerial image. It shows: Street-side parking area with diagonal orientation.,0,0,0,12,0,12
21493,An aerial image. It shows: Tennis court with tartan surface located on pitch designated for leisure land.,0,0,0,12,0,12
21519,An aerial image. It shows: Terminal building located at airport.,0,0,2,9,1,12
21717,An aerial image. It shows: Tertiary road with asphalt surface and no sidewalk.,0,0,3,9,0,12
22202,An aerial image. It shows: The image shows part of apartment building.,0,0,2,8,2,12
22557,An aerial image. It shows: Track road on concrete bridge with grade 1 track type.,0,0,0,10,2,12
22662,An aerial image. It shows: Track road with grade1 pebblestone surface.,0,0,1,10,1,12
23013,An aerial image. It shows: Tram railway with 1 track and contact lines for electrification.,0,0,0,12,0,12
23026,An aerial image. It shows: Tram railway with one track and electrified by contact line.,0,0,0,12,0,12
23094,An aerial image. It shows: Transportation building with gabled roof.,0,0,1,10,1,12
23102,An aerial image. It shows: Trap point on the railway for derailing purposes.,0,0,2,9,1,12
23166,An aerial image. It shows: Trunk highway designated for motor vehicles.,0,0,0,9,3,12
23234,An aerial image. It shows: Trunk link road with asphalt surface. The road has functional class of tertiary.,0,0,0,11,1,12
23359,An aerial image. It shows: Unclassified asphalt road with grade1 tracktype.,0,0,1,10,1,12
23375,An aerial image. It shows: Unclassified asphalt road without sidewalk.,0,0,0,10,2,12
23598,An aerial image. It shows: Unclassified road with covered bridge.,0,0,0,10,2,12
23658,An aerial image. It shows: Unclassified road with separate sidewalk.,0,0,0,12,0,12
23661,"An aerial image. It shows: Unclassified road with separate sidewalks, all surfaced with asphalt.",0,0,0,11,1,12
23670,An aerial image. It shows: Unclassified road with smooth asphalt surface. The road has high-quality grade 1 tracktype.,0,0,1,9,2,12
23954,An aerial image. It shows: Unmarked crossing on cycleway road.,0,0,1,10,1,12
24174,An aerial image. It shows: Urban freeway expressway bridge crossing over the motorway.,0,0,3,6,3,12
24210,An aerial image. It shows: Urban tree with needle-leaved evergreen foliage.,0,0,0,9,3,12
24349,An aerial image. It shows: Viaduct railway bridge.,0,0,2,10,0,12
24384,An aerial image. It shows: Viewpoint for tourists.,0,0,1,9,2,12
24475,An aerial image. It shows: Warehouse that also serves as post depot.,0,0,1,10,1,12
24759,An aerial image. It shows: Well-maintained path intended for golf.,0,0,1,11,0,12
24787,An aerial image. It shows: Well-manicured mown grass area used as golf fairway.,0,0,2,8,2,12
24798,An aerial image. It shows: Wet meadow characterized by grassland vegetation.,0,0,3,8,1,12
24809,An aerial image. It shows: Wetland area dominated by mangroves.,0,0,0,10,2,12
11,An aerial image. It shows: 9-hole golf course in the leisure land.,0,0,1,10,0,11
131,An aerial image. It shows: Abandoned railway passing under cycleway bridge.,0,0,0,11,0,11
294,An aerial image. It shows: Advertising flagpole.,0,0,0,9,2,11
305,An aerial image. It shows: Aerial marker on pole.,0,0,0,9,2,11
444,An aerial image. It shows: Airport terminal building.,0,0,2,7,2,11
515,An aerial image. It shows: Animal shelter building.,0,0,2,8,1,11
551,An aerial image. It shows: Apartment building with gabled roof made of roof tiles.,0,0,0,8,3,11
705,An aerial image. It shows: Architectural bridge with arched structure.,0,0,1,9,1,11
738,An aerial image. It shows: Area of evergreen woodland.,0,0,0,8,3,11
805,An aerial image. It shows: Asphalt alley road designated as service road.,0,0,1,9,1,11
834,An aerial image. It shows: Asphalt bridge on trunk link highway.,0,0,0,9,2,11
1010,An aerial image. It shows: Asphalt footway on traffic island.,0,0,1,10,0,11
1047,An aerial image. It shows: Asphalt footway with lined crossing markings.,0,0,0,11,0,11
1068,An aerial image. It shows: Asphalt footway with marked zebra crossing. The crossing includes island.,0,0,2,9,0,11
1081,An aerial image. It shows: Asphalt footway with uncontrolled crossing and markings.,0,0,4,6,1,11
1083,An aerial image. It shows: Asphalt footway with uncontrolled crossing marked with lines.,0,0,0,7,4,11
1147,An aerial image. It shows: Asphalt motorway link with embankment.,0,0,1,7,3,11
1342,An aerial image. It shows: Asphalt raceway.,0,0,0,11,0,11
1349,An aerial image. It shows: Asphalt residential road with opposite cycleway.,0,0,0,11,0,11
1396,"An aerial image. It shows: Asphalt road classified as trunk highway, with roundabout at the junction.",0,0,2,9,0,11
1416,An aerial image. It shows: Asphalt road designated as trunk highway with separate sidewalks.,0,0,0,10,1,11
1459,An aerial image. It shows: Asphalt road marked as trunk highway leading to roundabout.,0,0,1,8,2,11
1545,An aerial image. It shows: Asphalt road with primary highway designation. It includes separate cycle lane and sidewalk.,0,0,0,11,0,11
1707,An aerial image. It shows: Asphalt sidewalk next to cycleway.,0,0,0,10,1,11
2242,An aerial image. It shows: Beach volleyball pitch for leisure land activities.,0,0,0,10,1,11
2268,An aerial image. It shows: Beam bridge structure.,0,0,1,9,1,11
2762,An aerial image. It shows: Bridge over electrified rail tracks leading to service yard.,0,0,4,6,1,11
2835,An aerial image. It shows: Bridge over single railway track.,0,0,1,9,1,11
2906,An aerial image. It shows: Bridge with asphalt surface. It is part of primary link highway.,0,0,0,8,3,11
2946,An aerial image. It shows: Bridge with metal steps.,0,0,0,10,1,11
3361,An aerial image. It shows: Building that is trade shop.,0,0,0,11,0,11
3427,An aerial image. It shows: Building used as railway workshop.,0,0,0,9,2,11
3570,An aerial image. It shows: Building with flat grey roof.,0,0,1,10,0,11
4194,An aerial image. It shows: Camp pitch for tourism.,0,0,0,10,1,11
4247,An aerial image. It shows: Canal featuring water slide attraction.,0,0,1,10,0,11
4413,An aerial image. It shows: Chain link fence is in the scene.,0,0,2,9,0,11
4641,An aerial image. It shows: Cobblestone driveway.,0,0,3,7,1,11
4703,An aerial image. It shows: Commercial area containing car repair shop.,0,0,0,10,1,11
4795,An aerial image. It shows: Commercial building hosting cinema.,0,0,0,10,1,11
5019,An aerial image. It shows: Commercial building with gabled roof.,0,0,1,7,3,11
5159,An aerial image. It shows: Compacted driveway serving as service road.,0,0,2,7,2,11
5461,An aerial image. It shows: Concrete track road with bridge. The track is of grade1.,0,0,0,10,1,11
5498,An aerial image. It shows: Conference centre building.,0,0,0,11,0,11
5558,An aerial image. It shows: Convenience store inside building.,0,0,0,9,2,11
5622,An aerial image. It shows: Covered bridge over unclassified road.,0,0,0,10,1,11
5675,An aerial image. It shows: Crag suitable for climbing located at the edge of cliff.,0,0,7,3,1,11
5809,"An aerial image. It shows: Crossing with traffic signals, identified as zebra crossing. It includes island.",0,0,0,11,0,11
6126,An aerial image. It shows: Designated golf cart path that is service road.,0,0,0,10,1,11
6419,An aerial image. It shows: Disaster help point for emergencies.,0,0,1,8,2,11
6423,"An aerial image. It shows: Disc golf basket, commonly seen in disc golf courses.",0,0,0,11,0,11
6553,An aerial image. It shows: Disused railway yard with one track.,0,0,0,10,1,11
6933,An aerial image. It shows: Elementary school building.,0,0,0,9,2,11
6981,An aerial image. It shows: Entrance to parking area.,0,0,0,9,2,11
7145,An aerial image. It shows: Expressway with dual carriageway. The highway has asphalt surface.,0,0,3,8,0,11
7216,An aerial image. It shows: Farmland with agricultural activities.,0,0,0,9,2,11
7514,An aerial image. It shows: Flat roof building.,0,0,0,7,4,11
8100,An aerial image. It shows: Forest with broadleaved trees that are deciduous.,0,0,0,7,4,11
8205,An aerial image. It shows: Funicular railway with one track.,0,0,0,11,0,11
8637,"An aerial image. It shows: Generator powered by gas, specifically combined cycle generator.",0,0,5,4,2,11
8708,"An aerial image. It shows: Golf course, leisure land for playing golf.",0,0,0,9,2,11
8733,An aerial image. It shows: Golf fairway surrounded by grass in golf sport setting.,0,0,4,7,0,11
8736,"An aerial image. It shows: Golf fairway with grass landuse, perfect for the sport of golf.",0,0,2,8,1,11
8826,An aerial image. It shows: Government transportation office building.,0,0,1,9,1,11
9058,"An aerial image. It shows: Grassy area designated for sports activities. It's golf pitch, specifically fairway.",0,0,3,6,2,11
9243,An aerial image. It shows: Gravel steps.,0,0,0,9,2,11
9626,An aerial image. It shows: Healthcare center.,0,0,2,8,1,11
9630,An aerial image. It shows: Healthcare clinic building.,0,0,2,8,1,11
9638,An aerial image. It shows: Healthcare facility.,0,0,2,9,0,11
9732,An aerial image. It shows: Hipped roof semi-detached house.,0,0,2,9,0,11
9898,An aerial image. It shows: Historic manor building.,0,0,0,10,1,11
10077,An aerial image. It shows: Horse racing track for leisure and sports.,0,0,1,9,1,11
10087,An aerial image. It shows: Hospital building providing healthcare services.,0,0,1,8,2,11
10088,An aerial image. It shows: Hospital building serving as healthcare amenity.,0,0,2,8,1,11
10945,An aerial image. It shows: Irrigation canal designed for service purposes.,0,0,0,10,1,11
10949,An aerial image. It shows: Irrigation culvert tunnel for service purposes.,0,0,1,4,6,11
11222,An aerial image. It shows: Leisure land designated for horse riding.,0,0,0,9,2,11
11349,An aerial image. It shows: Light rail railway line with electrification through contact lines.,0,0,2,8,1,11
11365,An aerial image. It shows: Light rail service yard with electrified contact line. The yard includes building passage tunnel.,0,0,2,9,0,11
11387,An aerial image. It shows: Light rail tunnel with electrified contact line passing through building passage in service yard.,0,0,0,11,0,11
11400,"An aerial image. It shows: Lightning protection mast, serving as tower to safeguard against lightning strikes.",0,0,0,11,0,11
11443,An aerial image. It shows: Loading tower along the railway.,0,0,1,9,1,11
11682,"An aerial image. It shows: Marked crossing with zebra pattern, featuring crossing island.",0,0,1,9,1,11
11793,An aerial image. It shows: Marked zebra crossing.,0,0,1,9,1,11
11840,An aerial image. It shows: Mast designed for lightning protection.,0,0,2,9,0,11
11908,An aerial image. It shows: Metal bridge over path.,0,0,1,9,1,11
11924,An aerial image. It shows: Metal-surfaced path bridge.,0,0,0,11,0,11
12057,An aerial image. It shows: Mixed deciduous tree with variety of leaves.,0,0,0,11,0,11
12274,An aerial image. It shows: Motorway link with asphalt surface and embankment.,0,0,3,6,2,11
12292,An aerial image. It shows: Motorway link with embankment.,0,0,0,11,0,11
12401,An aerial image. It shows: Multi-sport pitch with grass surface for leisure land activities.,0,0,0,11,0,11
12440,An aerial image. It shows: Multi-storey parking area with asphalt surface.,0,0,2,8,1,11
12985,An aerial image. It shows: Openable double cycle barrier.,0,0,2,8,1,11
13150,An aerial image. It shows: Outdoor shop.,0,0,0,10,1,11
13619,An aerial image. It shows: Parking entrance with concrete surface.,0,0,5,4,2,11
13998,An aerial image. It shows: Path through tunnel.,0,0,0,10,1,11
14012,An aerial image. It shows: Path with asphalt surface and crossing.,0,0,0,11,0,11
14241,An aerial image. It shows: Paved footway with zebra crossing.,0,0,0,11,0,11
14254,An aerial image. It shows: Paved parking aisle used as service road.,0,0,1,9,1,11
14341,An aerial image. It shows: Paved road with steps.,0,0,0,9,2,11
14379,An aerial image. It shows: Paved tennis court in leisure land pitch.,0,0,1,10,0,11
14509,An aerial image. It shows: Pedestrian road made of paving stones.,0,0,1,10,0,11
14708,An aerial image. It shows: Pitch designated for boules game.,0,0,2,9,0,11
14770,"An aerial image. It shows: Pitch for field hockey, used for leisure and sports activities.",0,0,1,8,2,11
14790,An aerial image. It shows: Pitch used for beach volleyball.,0,0,0,10,1,11
14896,An aerial image. It shows: Platform at the railway station with shelter for public transport.,0,0,0,11,0,11
15104,An aerial image. It shows: Plot in the allotments.,0,0,0,9,2,11
15106,An aerial image. It shows: Plot within allotments.,0,0,1,9,1,11
15284,"An aerial image. It shows: Power substation specifically designed for electricity generation, enclosed by fence.",0,0,1,8,2,11
15352,An aerial image. It shows: Preserved rail yard. The yard contains railway tracks.,0,0,0,9,2,11
15551,An aerial image. It shows: Primary highway with advisory cycle lane.,0,0,0,11,0,11
15798,An aerial image. It shows: Primary highway with asphalt surface. There is sidewalk on the left.,0,0,0,10,1,11
15803,An aerial image. It shows: Primary highway with asphalt surface. There is track cycleway on the left.,0,0,0,9,2,11
15862,An aerial image. It shows: Primary highway with frontage road.,0,0,0,9,2,11
15971,An aerial image. It shows: Primary road with asphalt surface and no sidewalk.,0,0,1,8,2,11
16251,An aerial image. It shows: Quarry that is source of aggregate.,0,0,2,8,1,11
16383,An aerial image. It shows: Railway bridge with electrified rails.,0,0,0,11,0,11
16426,An aerial image. It shows: Railway crossing with saltire markings.,0,0,0,10,1,11
16449,An aerial image. It shows: Railway line with contact line electrification. This is spur service line.,0,0,0,11,0,11
16477,An aerial image. It shows: Railway spur bridge over rail line.,0,0,1,9,1,11
16515,An aerial image. It shows: Railway switch with the turnout side on the right.,0,0,0,11,0,11
16790,An aerial image. It shows: Red cliff in natural setting.,0,0,11,0,0,11
16910,An aerial image. It shows: Residential area consisting of single-family homes in subdivision.,0,0,1,10,0,11
16915,An aerial image. It shows: Residential area consisting of townhomes.,0,0,2,8,1,11
17218,An aerial image. It shows: Residential road area.,0,0,0,10,1,11
17258,An aerial image. It shows: Residential road passing through tunnel.,0,0,1,8,2,11
17355,An aerial image. It shows: Residential road with asphalt surface going through tunnel.,0,0,2,8,1,11
17534,An aerial image. It shows: Residential road with asphalt surface. There is designated cycling lane on the left side.,0,0,3,8,0,11
17623,An aerial image. It shows: Residential road with compacted surface.,0,0,2,8,1,11
17647,An aerial image. It shows: Residential road with fine gravel surface.,0,0,0,10,1,11
17880,An aerial image. It shows: Retail building housing car repair shop.,0,0,0,8,3,11
17884,An aerial image. It shows: Retail building housing country store.,0,0,2,8,1,11
18882,An aerial image. It shows: Secondary road with asphalt surface and cycle track on the right.,0,0,0,10,1,11
