system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat,relevant,confidence,visible_evidence,method,rerank_score,final_rank
gated_highres,farmland,59,0.5699761509895325,a241853550_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images4/a241853550_CH_18.jpg,7.428791375198286,46.65489701085829,True,0.9,A barn-like structure sits within a large continuous grassy agricultural field.,coarse,-59.0,59
gated_highres,farmland,60,0.5699761509895325,n6642530161_FI_22,An aerial image. It shows: Farm.,/data/tessera_dataset/image-emb-text/images7/n6642530161_FI_22.jpg,22.66762334408308,60.63369471424415,True,0.98,"A large visibly tilled field occupies much of the image beside a farmstead, providing direct evidence of farmland.",coarse,-60.0,60
gated_highres,farmland,61,0.5699761509895325,n6636609964_FI_22,An aerial image. It shows: Farm.,/data/tessera_dataset/image-emb-text/images5/n6636609964_FI_22.jpg,22.6294791200227,60.60800046314057,True,0.99,Aerial view clearly shows large cultivated fields surrounding a farmstead.,coarse,-61.0,61
gated_highres,farmland,62,0.5699761509895325,a290632615_CH_18,An aerial image. It shows: Residential building.,/data/tessera_dataset/image-emb-text/images2/a290632615_CH_18.jpg,7.4284769177444145,46.81376492250139,False,0.88,"The image mainly shows a residential property, lawn, garden plots, and outbuildings; no clearly identifiable farmland is visible.",coarse,-62.0,62
gated_highres,farmland,63,0.5699761509895325,a675195551_CH_18,An aerial image. It shows: Beautiful meadow.,/data/tessera_dataset/image-emb-text/images5/a675195551_CH_18.jpg,7.493079369686801,46.872391187109145,True,0.9,A broad grassy agricultural field with parallel tracks is clearly visible.,coarse,-63.0,63
gated_highres,farmland,64,0.5699761509895325,a240871328_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images6/a240871328_CH_18.jpg,7.485683763222112,46.6539959140402,True,0.82,"A grassy field or pasture is visible beside a farm building, indicating agricultural land use.",coarse,-64.0,64
gated_highres,farmland,65,0.5699761509895325,n9711923005_CH_18,An aerial image. It shows: Farm.,/data/tessera_dataset/image-emb-text/images7/n9711923005_CH_18.jpg,7.9432841,47.0373221,True,0.78,"Farm structures, a dirt access track, and surrounding grassy agricultural land are visible.",coarse,-65.0,65
gated_highres,farmland,66,0.5699761509895325,a1173656588_FI_21,An aerial image. It shows: Farmyard in rural farm setting.,/data/tessera_dataset/image-emb-text/images6/a1173656588_FI_21.jpg,22.99690625,60.9876122,True,0.99,A large cultivated field is prominent beside a rural farmstead.,coarse,-66.0,66
gated_highres,farmland,67,0.5699761509895325,a206168058_CH_18,An aerial image. It shows: Farm auxiliary building.,/data/tessera_dataset/image-emb-text/images4/a206168058_CH_18.jpg,7.48813225242937,46.8249111700549,True,0.8,"A large grassy field directly adjacent to agricultural buildings is visible, consistent with pasture or farmland.",coarse,-67.0,67
gated_highres,farmland,68,0.5699761509895325,a505454721_ES_18,An aerial image. It shows: Gabled roofed house.,/data/tessera_dataset/image-emb-text/images5/a505454721_ES_18.jpg,-8.67207355,43.2307552,False,0.97,The image is dominated by a building roof and a small patch of vegetation; farmland is not visibly present.,coarse,-68.0,68
gated_highres,farmland,69,0.5699761509895325,a290691768_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images5/a290691768_CH_18.jpg,7.415834438697741,46.80317206675612,True,0.84,A grassy field with visible mowing or cultivation patterns is shown beside farm buildings.,coarse,-69.0,69
gated_highres,farmland,70,0.5699761509895325,a174409473_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images6/a174409473_CH_18.jpg,7.416127640876629,46.88021187884388,True,0.99,A clearly cultivated crop field with curved parallel tractor or planting tracks occupies the upper portion of the image.,coarse,-70.0,70
gated_highres,farmland,71,0.5699761509895325,a216704615_CH_18,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images3/a216704615_CH_18.jpg,7.93987885,46.9297745,True,0.98,"Aerial view visibly shows extensive green agricultural fields surrounding a farmstead, with a cultivated garden area.",coarse,-71.0,71
gated_highres,farmland,72,0.5699761509895325,a570741801_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images5/a570741801_CH_18.jpg,7.47362205802406,46.653037869986925,True,0.96,Most of the image is a green field with visible curved crop or mowing patterns.,coarse,-72.0,72
gated_highres,farmland,73,0.5699761509895325,a1178321856_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images6/a1178321856_FI_22.jpg,22.02930337734696,61.417320388080654,True,0.99,"A large continuous cultivated crop field occupies the foreground, with visible field markings and rows.",coarse,-73.0,73
gated_highres,farmland,74,0.5699761509895325,w355506121_US_21,An aerial image. It shows: Driveway.,/data/tessera_dataset/image-emb-text/images5/w355506121_US_21.jpg,-76.31821428698562,39.01721348031835,True,0.95,"Visible brown agricultural fields flank a farm track, including a large harvested or tilled field.",coarse,-74.0,74
gated_highres,farmland,75,0.5699761509895325,a417111396_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images5/a417111396_CH_18.jpg,7.446040784694688,46.86450195385517,True,0.87,A farmstead is surrounded by visible garden plots and green agricultural land.,coarse,-75.0,75
gated_highres,farmland,76,0.5699761509895325,a80388240_US_21,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images4/a80388240_US_21.jpg,-96.17344178653153,43.04317862701664,True,0.99,A large green crop field with visible agricultural tracks occupies most of the image beside farm buildings.,coarse,-76.0,76
gated_highres,farmland,77,0.5699761509895325,a1082490278_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images6/a1082490278_FI_22.jpg,22.687682211693897,60.642972527577584,True,0.99,The farm compound is visibly embedded within broad harvested and cultivated fields.,coarse,-77.0,77
gated_highres,farmland,78,0.5699761509895325,w892511249_US_20,An aerial image. It shows: Driveway leading to service road.,/data/tessera_dataset/image-emb-text/images7/w892511249_US_20.jpg,-98.11513825686244,29.389651641955364,True,0.91,A rural agricultural property is surrounded by a large brown field or pasture area.,coarse,-78.0,78
gated_highres,farmland,79,0.5699761509895325,a1082282623_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images4/a1082282623_FI_22.jpg,22.693245432792608,60.658215203516406,True,0.99,Extensive plowed or harvested agricultural fields visibly surround the central farmstead.,coarse,-79.0,79
gated_highres,farmland,80,0.5699761509895325,a428554970_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images7/a428554970_CH_18.jpg,8.223889796377954,46.71325817185762,True,0.9,The image visibly shows a farm building with surrounding green pasture or agricultural land.,coarse,-80.0,80
gated_highres,farmland,81,0.5699761509895325,a234242543_CH_18,An aerial image. It shows: Cabin.,/data/tessera_dataset/image-emb-text/images3/a234242543_CH_18.jpg,7.46334419241653,46.80191959951576,False,0.99,"The image shows a house and surrounding yard or grass, with no clearly visible cultivated farmland.",coarse,-81.0,81
gated_highres,farmland,82,0.5699761509895325,a418124432_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images5/a418124432_CH_18.jpg,7.484387698645299,46.81913619002873,False,0.99,"The image is dominated by residential buildings, lawns, and driveways; no farmland is visibly present.",coarse,-82.0,82
gated_highres,farmland,83,0.5699761509895325,a638323404_CH_18,An aerial image. It shows: Shed building.,/data/tessera_dataset/image-emb-text/images4/a638323404_CH_18.jpg,7.401758573613419,46.83801329110169,False,0.99,"The image shows a village or residential area with roofs, roads, stored materials, and a pool, not farmland.",coarse,-83.0,83
gated_highres,farmland,84,0.5699761509895325,w754561704_US_21,An aerial image. It shows: Driveway.,/data/tessera_dataset/image-emb-text/images4/w754561704_US_21.jpg,-81.43562573292915,40.63490614637351,True,0.99,Large visibly cultivated fields with parallel planting or tillage patterns occupy most of the image.,coarse,-84.0,84
gated_highres,farmland,85,0.5699761509895325,a336954713_CH_17,An aerial image. It shows: Forest area.,/data/tessera_dataset/image-emb-text/images5/a336954713_CH_17.jpg,7.325749244770939,46.29506487626704,False,0.78,"The image shows grassy vegetation and trees, but no clearly identifiable cultivated field or agricultural pattern.",coarse,-85.0,85
gated_highres,farmland,86,0.5699761509895325,a287233761_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images5/a287233761_CH_18.jpg,8.211898292111034,46.747530414506784,False,0.9,"A building is surrounded by uniform grass, but cultivated farmland is not visibly distinguishable.",coarse,-86.0,86
gated_highres,farmland,87,0.5699761509895325,w7547762_US_21,An aerial image. It shows: Farm access track.,/data/tessera_dataset/image-emb-text/images3/w7547762_US_21.jpg,-85.5244632,31.298298,True,1.0,The image clearly shows harvested or tilled agricultural fields with field boundaries and tractor or crop lines.,coarse,-87.0,87
gated_highres,farmland,88,0.5699761509895325,a247424267_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images6/a247424267_CH_18.jpg,7.424844893074252,46.64817469921623,True,0.82,"Farm buildings are surrounded by a large open green field, visibly consistent with agricultural pasture or farmland.",coarse,-88.0,88
gated_highres,farmland,89,0.5699761509895325,a578395113_US_17,An aerial image. It shows: Vineyard growing grapes.,/data/tessera_dataset/image-emb-text/images6/a578395113_US_17.jpg,-121.18017819193312,45.6366776921848,True,1.0,"Multiple rectangular agricultural plots with dense, regular crop or orchard rows are clearly visible.",coarse,-89.0,89
gated_highres,farmland,90,0.5699761509895325,a252281083_FI_17,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images5/a252281083_FI_17.jpg,29.174661371379045,61.25470377691001,True,1.0,A large field with distinct rows of crops and exposed soil is clearly visible in the lower portion of the image.,coarse,-90.0,90
gated_highres,farmland,91,0.5699761509895325,a550930727_CH_18,An aerial image. It shows: Cabin.,/data/tessera_dataset/image-emb-text/images2/a550930727_CH_18.jpg,7.489521063519458,46.66821058021708,False,0.98,Green grass surrounding a building; no visible cultivated field or agricultural land-use pattern.,coarse,-91.0,91
gated_highres,farmland,92,0.5699761509895325,a222984359_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images4/a222984359_CH_18.jpg,7.904386623519217,46.54133146895921,False,0.98,"Mowed grassy yard beside a building, without visible crops or field boundaries.",coarse,-92.0,92
gated_highres,farmland,93,0.5699761509895325,w997732805_CH_20,An aerial image. It shows: Wooden fence.,/data/tessera_dataset/image-emb-text/images3/w997732805_CH_20.jpg,6.930941082214989,46.38044739567181,False,0.97,Residential yard and driveway with grass; no visible farmland.,coarse,-93.0,93
gated_highres,farmland,94,0.5699761509895325,a705957701_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images4/a705957701_FI_22.jpg,22.670492003119687,60.60970653590715,True,0.99,A large visibly cultivated field with crop rows surrounds a farm compound.,coarse,-94.0,94
gated_highres,farmland,95,0.5699761509895325,a497763776_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images6/a497763776_CH_18.jpg,7.9230257,46.9815162,False,0.99,Close aerial view of building rooftops; no farmland is visible.,coarse,-95.0,95
gated_highres,farmland,96,0.5699761509895325,a62015478_US_20,An aerial image. It shows: Vineyard where grapes are grown.,/data/tessera_dataset/image-emb-text/images4/a62015478_US_20.jpg,-119.60753542353343,36.681246380070704,True,1.0,Extensive agricultural field with many evenly spaced crop rows is clearly visible.,coarse,-96.0,96
gated_highres,farmland,97,0.5699761509895325,a497764086_CH_21,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images5/a497764086_CH_21.jpg,7.911369440915205,46.963514581337634,False,0.99,"Residential building, driveway, and surrounding vegetation; no visible farmland.",coarse,-97.0,97
gated_highres,farmland,98,0.5699761509895325,a190290303_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images7/a190290303_CH_18.jpg,7.480770647418595,46.84047562798052,False,0.99,Building rooftops and trees dominate the image; no farmland is visible.,coarse,-98.0,98
gated_highres,farmland,99,0.5699761509895325,a418124448_CH_18,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a418124448_CH_18.jpg,7.487725740456844,46.81568778058272,False,0.88,"Farm buildings, yards, and small garden areas are visible, but no clearly identifiable farmland or broad cultivated field.",coarse,-99.0,99
gated_highres,farmland,100,0.5699761509895325,a231531181_CH_20,An aerial image. It shows: Beautiful meadow.,/data/tessera_dataset/image-emb-text/images6/a231531181_CH_20.jpg,6.979067654110286,46.23401079469315,False,0.86,"Open grassy area bordered by trees, with no clear crop rows or other visible agricultural indicators.",coarse,-100.0,100
gated_highres,farmland,1,0.5699761509895325,a186367560_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images4/a186367560_CH_18.jpg,7.40600151063502,46.80824311462966,True,0.78,Large open grassy field adjacent to a substantial agricultural-looking building and farmyard area.,local_rerank,0.3218936026096344,1
gated_highres,farmland,2,0.5699761509895325,a397449309_CH_19,An aerial image. It shows: Detached building with half-hipped roof.,/data/tessera_dataset/image-emb-text/images5/a397449309_CH_19.jpg,8.908365016564746,47.63301614014197,False,0.9,"Mostly residential lawn surrounding a house, with no clear cultivated field or agricultural land-use pattern.",local_rerank,0.31296849250793457,2
gated_highres,farmland,9,0.5699761509895325,a292408765_FI_17,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images4/a292408765_FI_17.jpg,29.114148234812127,61.28018293057676,True,0.99,Large clearly cultivated green field alongside farm buildings and rural access roads.,local_rerank,0.3012230694293976,3
gated_highres,farmland,7,0.5699761509895325,a174547483_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images6/a174547483_CH_18.jpg,7.411454049389099,46.862509987909306,False,0.98,"Cluster of residential buildings, paved paths, and gardens; no visible farmland.",local_rerank,0.3008139729499817,4
gated_highres,farmland,8,0.5699761509895325,a174547501_CH_18,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images3/a174547501_CH_18.jpg,7.412503766319962,46.85472528649363,False,0.98,"Residential compound with houses, driveways, trees, and garden areas, without cultivated fields.",local_rerank,0.29931795597076416,5
gated_highres,farmland,4,0.5699761509895325,a320063363_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images5/a320063363_CH_18.jpg,8.209706288476252,46.74428493694607,False,0.95,"Residential grass lawn beside a house and garden boundary, without visible farmland indicators.",local_rerank,0.29875287413597107,6
gated_highres,farmland,18,0.5699761509895325,a185148428_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images6/a185148428_CH_18.jpg,7.410147752285349,46.83375486007802,True,0.8,The house is surrounded by open managed grassy land that appears to be pasture or agricultural acreage.,local_rerank,0.29869702458381653,7
gated_highres,farmland,14,0.5699761509895325,a338078488_US_21,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images6/a338078488_US_21.jpg,-114.06393807641513,46.27948778711216,True,0.99,A farmstead is visibly surrounded by multiple cultivated fields with distinct planted rows and field boundaries.,local_rerank,0.2964036762714386,8
gated_highres,farmland,34,0.5699761509895325,a290691709_CH_18,An aerial image. It shows: Farm building with half-hipped roof shape.,/data/tessera_dataset/image-emb-text/images4/a290691709_CH_18.jpg,7.442436905551373,46.81047287781948,False,0.99,"The pixels primarily show a residential building, paved area, gardens, and trees.",local_rerank,0.29607343673706055,9
gated_highres,farmland,10,0.5699761509895325,a1084487811_FI_20,An aerial image. It shows: Residential area in rural setting.,/data/tessera_dataset/image-emb-text/images6/a1084487811_FI_20.jpg,22.19303888870774,60.27561134116833,True,0.98,"Extensive agricultural-looking green fields with farm tracks, field boundaries, and a farm building complex.",local_rerank,0.2959747016429901,10
gated_highres,farmland,6,0.5699761509895325,a697795967_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a697795967_FI_22.jpg,23.011853017814538,60.63954682594728,True,0.99,"Multiple large cultivated fields with visible field boundaries, farm tracks, and agricultural buildings.",local_rerank,0.2955480217933655,11
gated_highres,farmland,23,0.5699761509895325,a601027648_CH_20,An aerial image. It shows: Simple house.,/data/tessera_dataset/image-emb-text/images4/a601027648_CH_20.jpg,6.8832605,46.68498415,False,0.98,"The image is dominated by a residential roof and paved driveway, with no visibly distinct agricultural field.",local_rerank,0.2950030267238617,12
gated_highres,farmland,11,0.5699761509895325,a1082282620_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images4/a1082282620_FI_22.jpg,22.69528081872508,60.65401591067031,True,0.99,Large cultivated field with visible parallel crop or tillage rows surrounds a farmstead.,local_rerank,0.29487478733062744,13
gated_highres,farmland,5,0.5699761509895325,a294734439_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images3/a294734439_CH_18.jpg,8.214784882867262,46.725536429632925,False,0.95,Grass yard and house surrounded by trees; no cultivated or clearly agricultural land visible.,local_rerank,0.2935507297515869,14
gated_highres,farmland,3,0.5699761509895325,a294734482_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images3/a294734482_CH_18.jpg,8.214584002585232,46.7296560401609,False,0.96,Uniform grassy yard beside a house; no visible agricultural features.,local_rerank,0.29222676157951355,15
gated_highres,farmland,13,0.5699761509895325,a244631301_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images5/a244631301_CH_18.jpg,7.416795428628861,46.65249741177775,False,0.88,"The image mainly shows a small grassy residential yard and roof, with no clearly visible cultivated field or agricultural land-use pattern.",local_rerank,0.2922191023826599,16
gated_highres,farmland,16,0.5699761509895325,a289926225_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images5/a289926225_CH_18.jpg,8.200909055420325,46.74043263462834,True,0.97,A broad field with regular parallel crop rows is clearly visible next to the building.,local_rerank,0.2914178967475891,17
gated_highres,farmland,17,0.5699761509895325,a1082490284_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images4/a1082490284_FI_22.jpg,22.66393614089288,60.63808236123694,True,0.99,"The farmstead is bordered by extensive cultivated fields, including a large field with visible rows and another recently worked field.",local_rerank,0.29127931594848633,18
gated_highres,farmland,32,0.5699761509895325,w926339293_CH_19,An aerial image. It shows: Fence.,/data/tessera_dataset/image-emb-text/images5/w926339293_CH_19.jpg,8.782455461528333,47.38714718194333,True,0.78,A visibly maintained green agricultural field or pasture occupies most of the image beside a rural building.,local_rerank,0.29040026664733887,19
gated_highres,farmland,20,0.5699761509895325,a234242548_CH_18,An aerial image. It shows: Farm building with half-hipped roof shape.,/data/tessera_dataset/image-emb-text/images7/a234242548_CH_18.jpg,7.449157865726256,46.80896180723675,True,0.86,Open grassy agricultural land with visible mowing or cultivation tracks surrounds the rural building.,local_rerank,0.28963547945022583,20
gated_highres,farmland,12,0.5699761509895325,a573712952_CH_21,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images4/a573712952_CH_21.jpg,7.400708560957541,46.89338617505854,True,0.78,"Aerial view shows a rural farm property set within expansive managed grassy land, consistent with pasture or farmland.",local_rerank,0.28927865624427795,21
gated_highres,farmland,27,0.5699761509895325,a332948801_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images4/a332948801_CH_18.jpg,7.471305465754545,46.665452856703965,False,0.9,"The image shows a rural house with surrounding lawn and driveway, without clearly visible farmland.",local_rerank,0.28821906447410583,22
gated_highres,farmland,21,0.5699761509895325,a245529107_CH_18,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a245529107_CH_18.jpg,7.474226159867378,46.64685539855905,True,0.72,"Large open grassy field surrounds the farm buildings, visibly consistent with pasture or agricultural land.",local_rerank,0.2875634431838989,23
gated_highres,farmland,19,0.5699761509895325,a178435780_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a178435780_FI_22.jpg,25.9578566086782,60.69285836330786,True,0.98,A rural farmstead is visibly embedded within broad fields with crop or mowing patterns extending around it.,local_rerank,0.2874307632446289,24
gated_highres,farmland,42,0.5699761509895325,a223200622_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images7/a223200622_CH_18.jpg,7.460010512744363,46.88155500447192,False,0.97,"Residential buildings, roads, lawns, and driveways dominate; no clearly visible cultivated farmland.",local_rerank,0.28735607862472534,25
gated_highres,farmland,33,0.5699761509895325,n11044688989_CH_19,An aerial image. It shows: Evergreen needle-leaved tree.,/data/tessera_dataset/image-emb-text/images5/n11044688989_CH_19.jpg,9.527420883693097,46.83489262654646,False,0.97,The image shows trees and unmanaged grass or vegetation without clear agricultural land use.,local_rerank,0.2873084843158722,26
gated_highres,farmland,30,0.5699761509895325,a621127326_FI_19,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a621127326_FI_19.jpg,24.72013755,64.03510800000001,True,0.99,A large cultivated field with clear parallel crop patterns is directly adjacent to an agricultural building complex.,local_rerank,0.2871478796005249,27
gated_highres,farmland,24,0.5699761509895325,a178436440_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a178436440_FI_22.jpg,25.951698553111605,60.69306165727238,True,0.99,Multiple large cultivated fields with distinct crop textures surround farm buildings and access tracks.,local_rerank,0.2866591513156891,28
gated_highres,farmland,15,0.5699761509895325,a706296992_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images7/a706296992_FI_22.jpg,22.669128286970743,60.61554530477376,True,0.98,Large agricultural fields with clear parallel tillage or crop lines are visible beside the buildings and trees.,local_rerank,0.28663769364356995,29
gated_highres,farmland,29,0.5699761509895325,a290632571_CH_18,An aerial image. It shows: Shed building.,/data/tessera_dataset/image-emb-text/images3/a290632571_CH_18.jpg,7.424614558148502,46.814589741425486,False,0.93,"The scene is a residential property with garden plots, lawn, road, and a swimming pool, not clearly farmland.",local_rerank,0.2861735224723816,30
gated_highres,farmland,25,0.5699761509895325,a408827130_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images6/a408827130_CH_18.jpg,7.418663032816719,46.82599011839679,True,0.62,"Open grassy pasture-like land is visible around the rural house, though no cultivated crop rows are apparent.",local_rerank,0.2853977680206299,31
gated_highres,farmland,22,0.5699761509895325,a259472090_CH_19,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images5/a259472090_CH_19.jpg,8.914832099402854,47.28731716026144,True,0.66,"A broad open grassy field with sparse worn patches is visible beside the rural building, consistent with pasture farmland.",local_rerank,0.28217175602912903,32
gated_highres,farmland,37,0.5699761509895325,a136323501_FI_22,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images3/a136323501_FI_22.jpg,22.242447529433548,63.225515970186734,True,0.99,Large clearly cultivated fields with parallel crop or tillage rows surround a farmstead.,local_rerank,0.2811051607131958,33
gated_highres,farmland,35,0.5699761509895325,a263563972_US_21,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images5/a263563972_US_21.jpg,-102.2576703257828,38.826552016710366,True,0.92,"Visible divided agricultural plots, dirt tracks, farm structures, and storage tanks indicate farmland.",local_rerank,0.27961212396621704,34
gated_highres,farmland,28,0.5699761509895325,a477205784_CH_19,An aerial image. It shows: Farm auxiliary building.,/data/tessera_dataset/image-emb-text/images6/a477205784_CH_19.jpg,9.220593319298304,47.30275110657935,True,0.97,A large agricultural plot with visible crop rows and yellow flowering vegetation surrounds the building.,local_rerank,0.2794281244277954,35
gated_highres,farmland,31,0.5699761509895325,n8820329114_FI_22,An aerial image. It shows: Farm.,/data/tessera_dataset/image-emb-text/images7/n8820329114_FI_22.jpg,22.6410191,60.6299553,True,0.93,Large cultivated field visibly surrounds a rural farmstead and access road.,local_rerank,0.2778242528438568,36
gated_highres,farmland,26,0.5699761509895325,a174698849_CH_18,An aerial image. It shows: Barn.,/data/tessera_dataset/image-emb-text/images6/a174698849_CH_18.jpg,7.421095685853924,46.86822500485487,False,0.9,"The scene shows a house, roads, driveway, and landscaped grass rather than a clearly identifiable agricultural field.",local_rerank,0.27767086029052734,37
gated_highres,farmland,47,0.5699761509895325,a413278852_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images7/a413278852_CH_18.jpg,7.406130945098508,46.82776877089053,True,0.72,Small cultivated garden plots or crop beds are visibly present beside the rural buildings.,local_rerank,0.277180552482605,38
gated_highres,farmland,58,0.5699761509895325,a255959082_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images6/a255959082_CH_18.jpg,7.481065233309268,46.6103644074948,True,0.88,A farm building is surrounded by a broad grassy field and visible agricultural storage materials.,local_rerank,0.2771238088607788,39
gated_highres,farmland,38,0.5699761509895325,n6636609963_FI_22,An aerial image. It shows: Farm.,/data/tessera_dataset/image-emb-text/images5/n6636609963_FI_22.jpg,22.6413807,60.605233,True,0.98,A rural farmstead is visibly enclosed by large cultivated fields and field tracks.,local_rerank,0.27698200941085815,40
gated_highres,farmland,54,0.5699761509895325,n10651866977_CH_18,"An aerial image. It shows: Solar power generator utilizing photovoltaic technology, consisting of solar photovoltaic panels.",/data/tessera_dataset/image-emb-text/images6/n10651866977_CH_18.jpg,7.929422266354857,47.0950338085606,True,0.84,Small rows of cultivated plants and garden beds are visibly present beside the buildings.,local_rerank,0.2766626477241516,41
gated_highres,farmland,40,0.5699761509895325,a232511243_CH_20,An aerial image. It shows: Beautiful meadow.,/data/tessera_dataset/image-emb-text/images3/a232511243_CH_20.jpg,6.953670407252522,46.23331352577384,True,0.84,A large maintained grassy field or pasture with a rural agricultural building is visibly present.,local_rerank,0.276100218296051,42
gated_highres,farmland,39,0.5699761509895325,n9007230721_US_19,An aerial image. It shows: Silo.,/data/tessera_dataset/image-emb-text/images7/n9007230721_US_19.jpg,-93.7498278,44.4367697,True,0.97,"Agricultural fields, farm buildings, and multiple cylindrical hay or silage bales are visibly present.",local_rerank,0.2749685049057007,43
gated_highres,farmland,67,0.5699761509895325,a206168058_CH_18,An aerial image. It shows: Farm auxiliary building.,/data/tessera_dataset/image-emb-text/images4/a206168058_CH_18.jpg,7.48813225242937,46.8249111700549,True,0.8,"A large grassy field directly adjacent to agricultural buildings is visible, consistent with pasture or farmland.",local_rerank,0.2745877504348755,44
gated_highres,farmland,36,0.5699761509895325,a198263543_CH_18,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images5/a198263543_CH_18.jpg,7.48850981867788,46.82482801172367,True,0.87,"A rural farm complex with agricultural equipment, outbuildings, and surrounding grassy land is clearly visible.",local_rerank,0.27425751090049744,45
gated_highres,farmland,50,0.5699761509895325,a222983669_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images4/a222983669_CH_18.jpg,7.90561445269357,46.53579021041329,True,0.7,"Open grassy land surrounds an isolated rural structure, consistent with pasture or agricultural grassland.",local_rerank,0.274240642786026,46
gated_highres,farmland,52,0.5699761509895325,a719416723_CH_20,An aerial image. It shows: Orchard.,/data/tessera_dataset/image-emb-text/images7/a719416723_CH_20.jpg,7.348787177017137,46.21141306509965,True,0.95,Rows of cultivated vegetation and orchard-like plantings are clearly visible across the parcel.,local_rerank,0.27413636445999146,47
gated_highres,farmland,45,0.5699761509895325,a174699090_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images6/a174699090_CH_18.jpg,7.420264667480765,46.86525523758266,False,0.98,"The image is dominated by a building roof and paved areas, with no visible farmland.",local_rerank,0.27400046586990356,48
gated_highres,farmland,44,0.5699761509895325,a215617732_CH_18,An aerial image. It shows: Farmyard area.,/data/tessera_dataset/image-emb-text/images5/a215617732_CH_18.jpg,7.931019368939018,46.9045878337837,True,0.9,Rural agricultural property with numerous wrapped hay or silage bales and surrounding grassy land.,local_rerank,0.273895263671875,49
