system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat,coarse_rank,relevance,sol_confidence,sol_visible_evidence,relevant,terra_confidence,terra_visible_evidence
gated_highres,skatepark,70,0.553607702255249,w190129879_US_19,An aerial image. It shows: Path designated for golf carts.,/data/tessera_dataset/image-emb-text/images6/w190129879_US_19.jpg,-81.9931806,28.9091525,49,0,0.98,"Roads, landscaped paths, parking, a rectangular pool-like area, and a fenced sports court are visible; no identifiable skatepark.",False,0.99,"Recreational complex with courts, pool-like rectangles, roads, and lawns; no purpose-built skatepark visible."
gated_highres,skatepark,71,0.553607702255249,a1147336915_CH_20,An aerial image. It shows: Gravel pitch used for playing boules.,/data/tessera_dataset/image-emb-text/images3/a1147336915_CH_20.jpg,6.840714423661266,46.45903286021219,52,0,0.98,"Paved plaza or roadway with trees, planters, benches, and markings; no visible skatepark features.",False,0.99,"Paved plaza with trees, paths, and street furniture; no identifiable skate ramps, bowls, rails, or continuous skate layout."
gated_highres,skatepark,72,0.553607702255249,n6456463254_CH_19,An aerial image. It shows: Picnic table located in leisure land area.,/data/tessera_dataset/image-emb-text/images2/n6456463254_CH_19.jpg,8.703443117989973,47.3461804924868,56,0,0.98,Small paved roadside area containing benches and trees; no skatepark equipment.,False,0.94,"Small paved area with several linear objects and tree shadows, but no clearly identifiable purpose-built skate features or continuous skate layout."
gated_highres,skatepark,73,0.553607702255249,a828034280_CH_19,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images3/a828034280_CH_19.jpg,9.66328988450974,46.787115949888616,79,0,0.98,Rectangular playground or recreation pad containing colorful freestanding play structures; no continuous skate layout or identifiable skate obstacles.,True,0.98,A dedicated paved rectangular area visibly contains multiple colorful curved and linear ramps/obstacles arranged as a skatepark layout.
gated_highres,skatepark,74,0.553607702255249,a311212255_US_19,An aerial image. It shows: Playground with sand surface.,/data/tessera_dataset/image-emb-text/images6/a311212255_US_19.jpg,-74.70442677509115,40.93409476325067,92,0,0.98,Open grass and paved pedestrian areas with a small playground; no identifiable skatepark features.,False,0.97,"Open grass and paved recreational grounds with paths and an irregular dirt area; no identifiable skate bowls, ramps, rails, or skate layout."
gated_highres,skatepark,75,0.553607702255249,n370382903_CH_20,An aerial image. It shows: Bench.,/data/tessera_dataset/image-emb-text/images6/n370382903_CH_20.jpg,6.83978204915149,46.459320104446434,5,0,0.97,"A paved plaza with benches, stairs, building roofs, and an octagonal structure; no visible skatepark equipment.",False,0.99,Paved plaza/paths around a geometric structure with benches; no purpose-built skatepark features are visible.
gated_highres,skatepark,76,0.553607702255249,w759781786_US_19,An aerial image. It shows: Driveway.,/data/tessera_dataset/image-emb-text/images6/w759781786_US_19.jpg,-82.63966858168268,28.36044976565829,17,0,0.97,"Tree-covered recreational land with paths and small structures; no visibly identifiable skate bowls, ramps, or rails.",False,0.93,"Tree-covered green space beside a road with paths and indistinct ground features; no visible skate ramps, bowls, rails, or continuous skate layout."
gated_highres,skatepark,77,0.553607702255249,w1131164076_US_21,An aerial image. It shows: Path for golf carts.,/data/tessera_dataset/image-emb-text/images7/w1131164076_US_21.jpg,-80.89729402184264,32.29692571075133,20,0,0.97,Park access roads and a tree-lined parking lot are visible; no identifiable skatepark layout or obstacles.,False,0.98,"Parking area, roads, trees, and open grass are visible; no skatepark structures or layout are present."
gated_highres,skatepark,78,0.553607702255249,w648500028_US_21,An aerial image. It shows: Gokart raceway.,/data/tessera_dataset/image-emb-text/images3/w648500028_US_21.jpg,-83.56416730876535,35.79737764876447,22,0,0.97,"Buildings, roads, landscaping, and curved pedestrian paths; no identifiable bowls, ramps, or rails.",False,0.98,Landscaped paths and circular planting/ornamental features beside buildings; no identifiable skatepark equipment or layout.
gated_highres,skatepark,79,0.553607702255249,a49360246_US_20,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images7/a49360246_US_20.jpg,-121.2644463207868,38.80968146243494,33,0,0.97,"Only the upper strip is visible, showing rectangular courts or roofs and a marked paved area; most of the image is obscured and no skate features are visible.",False,0.96,"Visible portion shows buildings, paved areas, and a patterned surface; the lower image is obscured, and no skatepark features are visible."
gated_highres,skatepark,80,0.553607702255249,n1268299552_US_21,An aerial image. It shows: Kindergarten.,/data/tessera_dataset/image-emb-text/images2/n1268299552_US_21.jpg,-105.16508146089342,39.96825063574318,37,0,0.97,"Buildings, parking lots, trees, and a small ordinary recreation or playground space; no visible skate structures.",False,0.99,"Urban blocks with buildings, parking lots, streets, and trees; no purpose-built skatepark features are visible."
gated_highres,skatepark,81,0.553607702255249,w729228226_US_20,An aerial image. It shows: Raceway for motor karting enthusiasts.,/data/tessera_dataset/image-emb-text/images2/w729228226_US_20.jpg,-121.9700820217621,37.39422256688205,42,0,0.97,"A looped roadway or path, buildings, trees, and paved industrial or parking areas are visible; no identifiable bowls, ramps, rails, or skate layout.",False,0.99,"Looping paved roadway and surrounding buildings/trees; no visible skate ramps, bowls, rails, or continuous skate layout."
gated_highres,skatepark,82,0.553607702255249,a1062622361_US_19,An aerial image. It shows: Schoolyard designated as leisure land.,/data/tessera_dataset/image-emb-text/images6/a1062622361_US_19.jpg,-122.35898566450226,47.54106818735443,50,0,0.97,"A tan playground with irregular play equipment and an adjacent painted games court are visible; no skate bowls, ramps, rails, or continuous skate layout.",False,0.99,Visible playground-like sand area and a marked sports court; no purpose-built skate features are identifiable.
gated_highres,skatepark,83,0.553607702255249,n6670697623_US_20,An aerial image. It shows: Playground with roundabout.,/data/tessera_dataset/image-emb-text/images2/n6670697623_US_20.jpg,-85.46321437683005,42.71384318528002,58,0,0.97,Vegetated garden or residential recreation grounds with paths and small structures; no skate layout.,False,0.99,"Residential yards, trees, paths, and buildings are visible; no skatepark structures are present."
gated_highres,skatepark,84,0.553607702255249,n5394180853_CH_19,An aerial image. It shows: Picnic table located in leisure land area.,/data/tessera_dataset/image-emb-text/images5/n5394180853_CH_19.jpg,8.939542516060724,47.22501026733472,77,0,0.97,"Small paved enclosure beside railway tracks with a building or shelter and vegetation; no identifiable bowls, ramps, or rails.",False,0.98,"Small paved area beside railway tracks with a rectangular structure and tree shadow; no identifiable ramps, bowl, rails, or skate layout."
gated_highres,skatepark,85,0.553607702255249,a674360361_US_21,An aerial image. It shows: Fenced dog park for leisure activities on land.,/data/tessera_dataset/image-emb-text/images7/a674360361_US_21.jpg,-93.482664,41.6428593,96,0,0.97,"Narrow grassy recreational strip with trees, paths, and scattered rectangular objects; no clearly identifiable skate ramps, bowls, or rails.",False,0.99,"Grass field, road, scattered trees, and a small structure are visible; no skatepark features appear."
gated_highres,skatepark,86,0.553607702255249,n6434384517_CH_20,An aerial image. It shows: Bicycle rental facility.,/data/tessera_dataset/image-emb-text/images3/n6434384517_CH_20.jpg,7.359022037668687,46.22669013573921,7,0,0.96,"Street-side paved area with benches or planters, parked vehicles, and trees; no ramps, rails, or bowls.",False,0.97,"Parking/roadside paved area with vehicles, a small blue-roofed structure, and tree cover; no visibly identifiable skatepark layout."
gated_highres,skatepark,87,0.553607702255249,a470034393_US_19,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images4/a470034393_US_19.jpg,-75.73657113603551,40.53670421931242,13,0,0.96,"Recreational area appears to contain colorful playground or leisure features, but no identifiable skatepark structures.",False,0.97,"Recreation area with clustered playground-like equipment and adjacent grass/roads; no distinct skate bowls, ramps, rails, or continuous skate surface."
gated_highres,skatepark,88,0.553607702255249,a854089046_US_21,An aerial image. It shows: Street-side gravel parking area.,/data/tessera_dataset/image-emb-text/images7/a854089046_US_21.jpg,-79.39486937386425,42.15797503439407,32,0,0.96,"Visible park contains trees, paths, a small rectangular court or playground area, and parking; no skate bowls, ramps, rails, or continuous skate layout.",False,0.98,Small rectangular paved court or plaza within a residential green area; no purpose-built skate features are visible.
gated_highres,skatepark,89,0.553607702255249,n9261699020_FI_20,An aerial image. It shows: Playground with springy equipment.,/data/tessera_dataset/image-emb-text/images2/n9261699020_FI_20.jpg,24.96045102956668,60.19806719633067,53,0,0.96,Tree-lined recreational area with open surfacing and apparent playground equipment; no identifiable skate structures.,False,0.98,"Tree-lined park area with paths and playground-like structures; no identifiable skatepark ramps, bowls, or rails."
gated_highres,skatepark,90,0.553607702255249,a675379047_FI_20,An aerial image. It shows: Playground area for leisure land.,/data/tessera_dataset/image-emb-text/images7/a675379047_FI_20.jpg,24.95462788870458,60.18633282264026,67,0,0.96,"Landscaped residential courtyard with paths, trees, buildings, and an irregular pale central area; no clearly identifiable skate obstacles or continuous skate layout.",False,0.99,"Landscaped residential courtyard/park with paths, vegetation, and buildings; no skatepark infrastructure is visible."
gated_highres,skatepark,91,0.553607702255249,a982800272_US_21,An aerial image. It shows: Schoolyard with asphalt surface.,/data/tessera_dataset/image-emb-text/images6/a982800272_US_21.jpg,-71.52065705978015,42.81645317434618,83,0,0.96,"Visible pixels show trees, grass, and a small paved recreational area with circular markings; no skate features are identifiable.",False,0.98,"Paved area with circular decorative patterns beside trees; no identifiable skate ramps, bowls, rails, or continuous skate layout."
gated_highres,skatepark,92,0.553607702255249,w1080853226_US_20,An aerial image. It shows: Miniature railway.,/data/tessera_dataset/image-emb-text/images6/w1080853226_US_20.jpg,-103.6139428,43.7617938,8,0,0.94,"Grassy recreational land with dirt trails, paths, and a large building; no paved skate layout or skate obstacles.",False,0.99,"Grassy landscaped land with walking paths, scattered trees, and a large building; no skatepark features visible."
gated_highres,skatepark,93,0.553607702255249,w1184237823_US_19,An aerial image. It shows: Miniature railway bridge over siding service.,/data/tessera_dataset/image-emb-text/images5/w1184237823_US_19.jpg,-121.35953996502316,47.70839473897299,39,0,0.94,"Broad paved and bare-ground work or storage area with small structures, vehicles, and landscaped patches; no coherent skate layout or skate obstacles.",False,0.99,"Roadside industrial or construction area with small buildings, bare ground, and landscaping; no identifiable skate structures."
gated_highres,skatepark,94,0.553607702255249,w535277833_US_21,An aerial image. It shows: Asphalt footway crossing.,/data/tessera_dataset/image-emb-text/images4/w535277833_US_21.jpg,-83.65997183604779,41.38072710841688,46,0,0.94,"A park area with paths, trees, and circular paved or play surfaces is visible, but there are no identifiable skate bowls, ramps, rails, or half-pipes.",False,0.94,"A circular paved or landscaped feature beside paths and trees, but no visibly identifiable bowl, ramps, rails, or skate layout."
gated_highres,skatepark,95,0.553607702255249,a1032631555_US_20,An aerial image. It shows: Dog park for leisure land.,/data/tessera_dataset/image-emb-text/images6/a1032631555_US_20.jpg,-83.56659191364741,42.2147156496446,54,0,0.94,"Grassland crossed by narrow winding paths beside a road and parking area; no ramps, bowls, or rails.",False,0.99,"Open grass with a winding pedestrian path, trees, roadway, and parking; no skatepark equipment or layout visible."
gated_highres,skatepark,96,0.553607702255249,a356923507_US_20,An aerial image. It shows: Park.,/data/tessera_dataset/image-emb-text/images2/a356923507_US_20.jpg,-84.5089719,39.0889997,88,0,0.94,"Small landscaped recreational area with paths and an irregular pale feature, but no identifiable skate bowl, ramp, rail, or continuous layout.",False,0.97,"Small landscaped paved area adjacent to a building and trees; no identifiable skate ramps, bowls, or rails."
gated_highres,skatepark,97,0.553607702255249,n5826810566_FI_20,An aerial image. It shows: Playground featuring roundabout.,/data/tessera_dataset/image-emb-text/images3/n5826810566_FI_20.jpg,24.928763669996,60.166496661272745,35,0,0.92,"Urban park or construction area with paths, bare ground, trees, and a pond edge; no identifiable skate bowls, ramps, rails, or continuous skate surface.",False,0.99,"Urban green space with paths, exposed earth, trees, roads, and buildings; no purpose-built skatepark features visible."
gated_highres,skatepark,98,0.553607702255249,a414531465_US_19,An aerial image. It shows: Parking area with asphalt surface.,/data/tessera_dataset/image-emb-text/images6/a414531465_US_19.jpg,-84.45359636594645,33.87022937341246,3,0,0.89,Mostly trees and winding pedestrian paths; no identifiable skate structures or continuous skate layout.,False,0.98,Heavily tree-covered area with pedestrian paths and shadows; no identifiable skatepark surfaces or equipment visible.
gated_highres,skatepark,99,0.553607702255249,a288788192_CH_18,An aerial image. It shows: Garage.,/data/tessera_dataset/image-emb-text/images4/a288788192_CH_18.jpg,7.423226258689384,46.65010298965791,59,0,0.85,Small paved area beside a building with indistinct objects and markings; no visibly identifiable skatepark structures.,False,0.99,Building roof and paved street or parking area with vehicles; no skatepark features visible.
gated_highres,skatepark,100,0.553607702255249,a540233928_US_21,An aerial image. It shows: Playground area for leisure land.,/data/tessera_dataset/image-emb-text/images5/a540233928_US_21.jpg,-81.7161081,30.22997805,51,0,0.7,"Blurry vegetated ground with irregular dirt paths; no identifiable skate bowls, ramps, rails, or continuous paved skate layout.",False,0.96,"Blurred vegetation and narrow paths or cleared ground; no visibly identifiable skate bowls, ramps, rails, or continuous skate layout."
